price,area,bedrooms,toilets,direction,district,address,street,views,price_per_m2,room_density,quality_label
13.6,80.0,2,2,Unknown,Q.Phú Nhuận,"Đường Hồ Văn Huê, Phường 8, Phú Nhuận",Hồ Văn Huê,51,0.16999999999999998,0.05,Budget
13.0,38.0,1,1,Unknown,Q.Phú Nhuận,"36 Đường Cô Giang, Phường 2, Phú Nhuận",Cô Giang,56,0.34210526315789475,0.05263157894736842,Premium
6.5,40.0,2,1,Unknown,Q.Phú Nhuận,"Đường Phổ Quang, Phường 9, Phú Nhuận",Phổ Quang,61,0.1625,0.075,Budget
10.3,50.0,1,1,Unknown,Q.Phú Nhuận,"Đường Trần Kế Xương, Phường 7, Phú Nhuận",Trần Kế Xương,44,0.20600000000000002,0.04,Budget
12.0,40.0,1,0,Unknown,Q.2,"Đường Số 4, Phường Thảo Điền, Quận 2",Số 4,99,0.3,0.025,Standard
5.5,35.0,1,1,Unknown,Q.12,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12",Phan Văn Hớn,72,0.15714285714285714,0.05714285714285714,Budget
10.0,45.0,1,1,Unknown,Q.Phú Nhuận,"Đường Thích Quảng Đức, Phường 3, Phú Nhuận",Thích Quảng Đức,46,0.2222222222222222,0.044444444444444446,Budget
10.0,55.0,1,1,Unknown,Q.Tân Bình,"Đường Cửu Long, Phường 2, Tân Bình",Cửu Long,51,0.18181818181818182,0.03636363636363636,Budget
10.0,55.0,1,1,Unknown,Q.Tân Bình,"Đường Cửu Long, Phường 2, Tân Bình",Cửu Long,79,0.18181818181818182,0.03636363636363636,Budget
6.5,40.0,0,0,Unknown,Q.Phú Nhuận,"Đường Phan Tây Hồ, Phường 7, Phú Nhuận",Phan Tây Hồ,49,0.1625,0.0,Budget
12.0,110.0,2,2,Unknown,Q.Bình Thạnh,"Đặng thùy trâm, Phường 13, Bình Thạnh",,19,0.10909090909090909,0.03636363636363636,Budget
9.0,80.0,0,0,Unknown,Q.11,"Đường Âu Cơ, Phường 15, Quận 11",Âu Cơ,60,0.1125,0.0,Budget
10.0,60.0,2,1,Unknown,Q.10,"Đường Cách Mạng Tháng Tám, Phường 15, Quận 10",Cách Mạng Tháng Tám,47,0.16666666666666666,0.05,Budget
8.0,60.0,0,0,Unknown,Q.Phú Nhuận,"29 Đường Nguyễn Thị Huỳnh, Phường 8, Phú Nhuận",Nguyễn Thị Huỳnh,58,0.13333333333333333,0.0,Budget
9.3,45.0,1,1,Unknown,Q.Phú Nhuận,"Đường Hoàng Văn Thụ, Phường 8, Phú Nhuận",Hoàng Văn Thụ,33,0.2066666666666667,0.044444444444444446,Budget
6.2,35.0,1,1,Unknown,Q.Phú Nhuận,"Đường Trần Huy Liệu, Phường 12, Phú Nhuận",Trần Huy Liệu,37,0.17714285714285716,0.05714285714285714,Budget
9.0,40.0,0,0,Unknown,Q.11,"194 Đường Nguyễn Chí Thanh, Phường 2, Quận 11",Nguyễn Chí Thanh,70,0.225,0.0,Budget
16.0,94.0,3,1,Unknown,Q.Tân Bình,"Đường Hoàng Hoa Thám, Phường 13, Tân Bình",Hoàng Hoa Thám,14,0.1702127659574468,0.0425531914893617,Budget
9.0,30.0,1,1,Unknown,Q.Phú Nhuận,"Đường Phùng Văn Cung, Phường 7, Phú Nhuận",Phùng Văn Cung,67,0.3,0.06666666666666667,Standard
8.0,54.0,2,1,Unknown,Q.10,"Đường Ngô Gia Tự, Phường 2, Quận 10",Ngô Gia Tự,74,0.14814814814814814,0.05555555555555555,Budget
7.5,35.0,1,1,Unknown,Q.2,"Đường Số 44, Phường Thảo Điền, Quận 2",Số 44,94,0.21428571428571427,0.05714285714285714,Budget
10.0,60.0,1,1,Unknown,Q.3,"Đường Cách Mạng Tháng Tám, Phường 13, Quận 3",Cách Mạng Tháng Tám,30,0.16666666666666666,0.03333333333333333,Budget
14.0,45.0,0,0,Unknown,Q.Tân Bình,"Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình",Cách Mạng Tháng Tám,33,0.3111111111111111,0.0,Standard
6.0,40.0,1,1,Unknown,Q.10,"Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,33,0.15,0.05,Budget
6.0,45.0,1,1,Unknown,Q.10,"Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,38,0.13333333333333333,0.044444444444444446,Budget
14.0,75.0,2,2,Unknown,Q.Phú Nhuận,"128 Đường Hồng Hà, Phường 9, Phú Nhuận",Hồng Hà,49,0.18666666666666668,0.05333333333333334,Budget
5.5,30.0,0,0,Unknown,Q.Phú Nhuận,"48/11G, Đường Hồ Biểu Chánh, Phường 11, Phú Nhuận",Hồ Biểu Chánh,39,0.18333333333333332,0.0,Budget
16.0,81.0,2,2,Unknown,Q.3,"Đường Trường Sa, Phường 12, Quận 3",Trường Sa,41,0.19753086419753085,0.04938271604938271,Budget
21.0,74.0,2,2,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 6, Quận 4",Bến Vân Đồn,105,0.28378378378378377,0.05405405405405406,Standard
5.5,25.0,0,0,Unknown,Q.10,"83/6, Đường Hòa Hưng, Phường 12, Quận 10",Hòa Hưng,45,0.22,0.0,Budget
12.0,45.0,1,1,Unknown,Q.Phú Nhuận,"Đường Huỳnh Văn Bánh, Phường 17, Phú Nhuận",Huỳnh Văn Bánh,41,0.26666666666666666,0.044444444444444446,Standard
5.0,32.0,1,1,Unknown,Q.10,"Đường Trần Minh Quyền, Phường 11, Quận 10",Trần Minh Quyền,86,0.15625,0.0625,Budget
5.0,32.0,0,0,Unknown,Q.10,"Đường Trần Minh Quyền, Phường 11, Quận 10",Trần Minh Quyền,84,0.15625,0.0,Budget
3.5,40.0,0,0,Unknown,Q.Tân Phú,"Đường Tân Hương, Phường Tân Quý, Tân Phú",Tân Hương,175,0.0875,0.0,Budget
6.7,30.0,1,1,Unknown,Q.Phú Nhuận,"Đường Trần Huy Liệu, Phường 8, Phú Nhuận",Trần Huy Liệu,95,0.22333333333333333,0.06666666666666667,Budget
6.0,30.0,1,1,Unknown,Q.Phú Nhuận,"Đường Trần Huy Liệu, Phường 8, Phú Nhuận",Trần Huy Liệu,102,0.2,0.06666666666666667,Budget
5.0,60.0,0,0,Unknown,Q.12,"Đường Đông Hưng Thuận 2, Phường Tân Hưng Thuận, Quận 12",Đông Hưng Thuận 2,114,0.08333333333333333,0.0,Budget
7.5,30.0,0,0,Unknown,Q.11,"86/24/3, Đường Ông Ích Khiêm, Phường 14, Quận 11",Ông Ích Khiêm,92,0.25,0.0,Standard
7.5,30.0,1,1,Unknown,Q.11,"Đường Ông Ích Khiêm, Phường 14, Quận 11",Ông Ích Khiêm,75,0.25,0.06666666666666667,Standard
22.0,115.0,0,0,Unknown,Q.11,"Đường Lê Đại Hành, Phường 15, Quận 11",Lê Đại Hành,55,0.19130434782608696,0.0,Budget
6.4,32.0,0,0,Unknown,Q.Bình Thạnh,"Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh",Nguyễn Hữu Cảnh,89,0.2,0.0,Budget
6.5,32.0,0,0,Unknown,Q.11,"324 Đường Lý Thường Kiệt, Phường 14, Quận 11",Lý Thường Kiệt,86,0.203125,0.0,Budget
5.0,30.0,0,0,Unknown,Q.11,"Đường Lý Thường Kiệt, Phường 15, Quận 11",Lý Thường Kiệt,71,0.16666666666666666,0.0,Budget
5.0,30.0,0,0,Unknown,Q.11,"42 Đường Lữ Gia, Phường 15, Quận 11",Lữ Gia,84,0.16666666666666666,0.0,Budget
12.2,76.0,2,2,Unknown,Q.9,"Dự án Jamila Khang Điền, Đường Song Hành, Phường Phú Hữu, Quận 9",Song Hành,56,0.16052631578947368,0.05263157894736842,Budget
11.0,76.0,2,2,Unknown,Q.9,"Đường Song Hành, Phường Phú Hữu, Quận 9",Song Hành,60,0.14473684210526316,0.05263157894736842,Budget
20.0,78.0,0,0,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 14, Quận 10",Tô Hiến Thành,80,0.2564102564102564,0.0,Standard
6.0,30.0,1,1,Unknown,Q.11,"Hẻm 86 Đường Ông Ích Khiêm, Phường 14, Quận 11",Ông Ích Khiêm,88,0.2,0.06666666666666667,Budget
6.5,40.0,1,1,Unknown,Q.Tân Bình,"Đường Phan Văn Sửu, Phường 13, Tân Bình",Phan Văn Sửu,48,0.1625,0.05,Budget
9.0,80.0,2,2,Unknown,Q.8,"Đường Tạ Quang Bửu, Phường 6, Quận 8",Tạ Quang Bửu,73,0.1125,0.05,Budget
6.0,30.0,1,1,Unknown,Q.11,"Hẻm 400 /16 - 17 Đường Hồng Bàng, Phường 16, Quận 11",Hồng Bàng,90,0.2,0.06666666666666667,Budget
22.0,119.0,2,2,Unknown,Q.11,"Đường Lê Đại Hành, Phường 15, Quận 11",Lê Đại Hành,70,0.18487394957983194,0.03361344537815126,Budget
7.0,42.0,1,1,Unknown,Q.12,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12",Phan Văn Hớn,71,0.16666666666666666,0.047619047619047616,Budget
30.0,76.0,0,0,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 6, Quận 4",Bến Vân Đồn,76,0.39473684210526316,0.0,Premium
5.9,30.0,1,1,Unknown,Q.8,"1 Đường Dương Bá Trạc, Phường 1, Quận 8",Dương Bá Trạc,63,0.19666666666666668,0.06666666666666667,Budget
18.0,59.0,0,0,Unknown,Q.Bình Thạnh,"351/5D Đường Nơ Trang Long, Phường 13, Bình Thạnh",Nơ Trang Long,22,0.3050847457627119,0.0,Standard
11.0,60.0,0,0,Unknown,Q.Tân Bình,"Đường Bạch Đằng, Phường 2, Tân Bình",Bạch Đằng,68,0.18333333333333332,0.0,Budget
25.0,80.0,8,8,Unknown,Q.7,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7",Lâm Văn Bền,74,0.3125,0.2,Standard
20.0,76.0,4,3,Unknown,Q.Phú Nhuận,"159/ Đường Hoàng Văn Thụ, Phường 8, Phú Nhuận",Hoàng Văn Thụ,51,0.2631578947368421,0.09210526315789473,Standard
27.0,48.0,5,4,Unknown,Q.Phú Nhuận,"Đường Hoa Thị, Phường 7, Phú Nhuận",Hoa Thị,92,0.5625,0.1875,Premium
11.0,80.0,0,0,Unknown,Q.3,"416/34, Đường Nguyễn Đình Chiểu, Phường 4, Quận 3",Nguyễn Đình Chiểu,105,0.1375,0.0,Budget
25.0,90.0,0,0,Unknown,Q.9,"38A Đường Đỗ Xuân Hợp, Phường Phước Long A, Quận 9",Đỗ Xuân Hợp,86,0.2777777777777778,0.0,Standard
10.0,60.0,0,0,Unknown,Q.9,"Đường Nguyễn Văn Tăng, Phường Long Thạnh Mỹ, Quận 9",Nguyễn Văn Tăng,64,0.16666666666666666,0.0,Budget
12.0,20.0,0,0,Unknown,Q.10,"Đường Điện Biên Phủ, Phường 11, Quận 10",Điện Biên Phủ,50,0.6,0.0,Premium
15.0,120.0,0,0,Unknown,Q.2,"32 Đường Nguyễn Duy Hiệu, Phường Thảo Điền, Quận 2",Nguyễn Duy Hiệu,121,0.125,0.0,Budget
30.0,120.0,0,0,Unknown,Q.4,"Đường Vĩnh Khánh, Phường 10, Quận 4",Vĩnh Khánh,45,0.25,0.0,Standard
6.0,35.0,0,0,Unknown,Q.9,"97a Đường 22, Phường Phước Long B, Quận 9",22,72,0.17142857142857143,0.0,Budget
3.0,30.0,0,0,Unknown,Q.5,"69 Đường Trang Tử, Phường 14, Quận 5",Trang Tử,65,0.1,0.0,Budget
1.75,60.0,2,0,Unknown,Q.Gò Vấp,"Đường Số 4, Phường 16, Gò Vấp",Số 4,51,0.029166666666666667,0.03333333333333333,Budget
7.0,48.0,1,1,Unknown,Q.7,"Dự án The Era Town, Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7",Nguyễn Lương Bằng,76,0.14583333333333334,0.041666666666666664,Budget
8.0,66.0,2,1,Unknown,Q.8,"Đường Hoàng Kim Giao, Phường 5, Quận 8",Hoàng Kim Giao,58,0.12121212121212122,0.045454545454545456,Budget
10.0,79.0,3,2,Unknown,Q.12,"Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12",Thạnh Xuân 13,83,0.12658227848101267,0.06329113924050633,Budget
16.0,120.0,3,2,Unknown,Q.3,"14B Đường Kỳ Đồng, Phường 9, Quận 3",Kỳ Đồng,41,0.13333333333333333,0.041666666666666664,Budget
5.0,44.0,0,0,Unknown,Q.Tân Phú,"Đường Dương Khuê, Phường Hiệp Tân, Tân Phú",Dương Khuê,170,0.11363636363636363,0.0,Budget
35.0,100.0,6,6,Unknown,Q.1,"5A Đường Trần Quang Khải, Phường Tân Định, Quận 1",Trần Quang Khải,34,0.35,0.12,Premium
18.0,82.0,3,2,Unknown,Q.8,"Đường Tạ Quang Bửu, Phường 5, Quận 8",Tạ Quang Bửu,66,0.21951219512195122,0.06097560975609756,Budget
7.0,77.0,2,2,Unknown,Q.9,"Dự án Centum Wealth, Đường Phan Chu Trinh, Phường Hiệp Phú, Quận 9",Phan Chu Trinh,68,0.09090909090909091,0.05194805194805195,Budget
11.0,31.0,1,1,Unknown,Q.10,"Đường Cao Thắng, Phường 12, Quận 10",Cao Thắng,40,0.3548387096774194,0.06451612903225806,Premium
6.5,32.0,0,0,Unknown,Q.Tân Bình,"12-14, Đường Hoàng Việt, Phường 4, Tân Bình",Hoàng Việt,35,0.203125,0.0,Budget
7.3,28.0,0,0,Unknown,Q.Tân Bình,"522 Đường Cộng Hòa, Phường 13, Tân Bình",Cộng Hòa,28,0.26071428571428573,0.0,Standard
10.0,55.0,0,0,Unknown,Q.Phú Nhuận,"Đường Phan Đình Phùng, Phường 17, Phú Nhuận",Phan Đình Phùng,52,0.18181818181818182,0.0,Budget
11.5,50.0,0,0,Unknown,Q.Phú Nhuận,"Đường Phan Đình Phùng, Phường 17, Phú Nhuận",Phan Đình Phùng,31,0.23,0.0,Budget
6.3,25.0,0,0,Unknown,Q.Tân Bình,"2A Đường Bạch Đằng, Phường 2, Tân Bình",Bạch Đằng,32,0.252,0.0,Standard
14.0,40.0,0,0,Unknown,Q.3,"Đường Võ Văn Tần, Phường 5, Quận 3",Võ Văn Tần,37,0.35,0.0,Premium
3.0,35.0,0,0,Unknown,Q.12,"Đường Quốc lộ 1A, Phường Thạnh Xuân, Quận 12",Quốc lộ 1A,71,0.08571428571428572,0.0,Budget
4.3,15.0,0,0,Unknown,Q.Phú Nhuận,"Đường Cao Thắng, Phường 17, Phú Nhuận",Cao Thắng,69,0.2866666666666667,0.0,Standard
5.4,24.0,0,0,Unknown,Q.10,"Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,57,0.225,0.0,Budget
5.0,20.0,0,0,Unknown,Q.8,"73A/45, Đường Dương Bá Trạc, Phường 1, Quận 8",Dương Bá Trạc,76,0.25,0.0,Standard
45.0,75.0,3,4,Unknown,Q.Phú Nhuận,"Đường Nguyễn Văn Trỗi, Phường 12, Phú Nhuận",Nguyễn Văn Trỗi,47,0.6,0.09333333333333334,Premium
20.0,88.0,3,2,Unknown,Q.Phú Nhuận,"74/ Đường Trương Quốc Dung, Phường 10, Phú Nhuận",Trương Quốc Dung,52,0.22727272727272727,0.056818181818181816,Budget
15.0,60.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,44,0.25,0.06666666666666667,Standard
11.0,16.0,0,0,Unknown,Q.3,"Đường Lý Thái Tổ, Phường 1, Quận 3",Lý Thái Tổ,30,0.6875,0.0,Premium
25.0,58.0,4,4,Unknown,Q.Phú Nhuận,"Đường Hoa Lan, Phường 2, Phú Nhuận",Hoa Lan,45,0.43103448275862066,0.13793103448275862,Premium
26.0,84.0,4,3,Unknown,Q.Tân Bình,"Đường Ba Vân, Phường 14, Tân Bình",Ba Vân,28,0.30952380952380953,0.08333333333333333,Standard
25.0,115.0,2,2,Unknown,Q.12,"Đường Nguyễn Thị Kiểu, Phường Hiệp Thành, Quận 12",Nguyễn Thị Kiểu,64,0.21739130434782608,0.034782608695652174,Budget
10.0,42.0,0,0,Unknown,Q.7,"Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7",Nguyễn Lương Bằng,76,0.23809523809523808,0.0,Budget
7.5,85.0,2,2,Unknown,Q.7,"Dự án The Era Town, Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7",Nguyễn Lương Bằng,73,0.08823529411764706,0.047058823529411764,Budget
5.0,17.0,0,1,Unknown,Q.1,"Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1",Nguyễn Bỉnh Khiêm,96,0.29411764705882354,0.058823529411764705,Standard
12.0,30.0,0,0,Unknown,Q.5,"Đường Lê Hồng Phong, Phường 2, Quận 5",Lê Hồng Phong,72,0.4,0.0,Premium
14.0,60.0,1,1,Unknown,Q.3,"23A Đường Lê Quý Đôn, Phường 6, Quận 3",Lê Quý Đôn,45,0.23333333333333334,0.03333333333333333,Budget
16.0,71.0,0,0,Unknown,Q.9,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9",Nguyễn Xiển,45,0.22535211267605634,0.0,Budget
16.0,71.0,3,2,Unknown,Q.9,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9",Nguyễn Xiển,27,0.22535211267605634,0.07042253521126761,Budget
20.0,73.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,34,0.273972602739726,0.0547945205479452,Standard
12.0,89.0,3,2,Unknown,Q.Tân Bình,"Đường Bàu Cát 2, Phường 10, Tân Bình",Bàu Cát 2,64,0.1348314606741573,0.056179775280898875,Budget
16.5,81.0,0,0,Unknown,Q.7,"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7",Nguyễn Văn Linh,54,0.2037037037037037,0.0,Budget
6.0,50.0,2,1,SW,Q.6,"116 Đường Lý Chiêu Hoàng, Phường 10, Quận 6",Lý Chiêu Hoàng,65,0.12,0.06,Budget
35.0,90.0,0,0,Unknown,Q.Phú Nhuận,"65 Đường Hoa Cúc, Phường 7, Phú Nhuận",Hoa Cúc,55,0.3888888888888889,0.0,Premium
9.0,53.0,1,0,Unknown,Q.11,"Dự án Tân Phước Plaza, Đường Lý Nam Đế, Phường 7, Quận 11",Lý Nam Đế,72,0.16981132075471697,0.018867924528301886,Budget
15.0,102.0,3,2,Unknown,Q.5,"86 Đường Tản Đà, Phường 11, Quận 5",Tản Đà,90,0.14705882352941177,0.049019607843137254,Budget
5.5,57.0,1,1,Unknown,Q.9,"Dự án Căn hộ Ricca Quận 9, Đường Gò Cát, Phường Phú Hữu, Quận 9",Gò Cát,62,0.09649122807017543,0.03508771929824561,Budget
25.0,110.0,4,5,Unknown,Q.Tân Bình,"42A Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình",Nguyễn Minh Hoàng,36,0.22727272727272727,0.08181818181818182,Budget
32.0,90.0,5,3,Unknown,Q.1,"Đường Thạch Thị Thanh, Phường Tân Định, Quận 1",Thạch Thị Thanh,68,0.35555555555555557,0.08888888888888889,Premium
18.0,65.0,2,1,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 6, Quận 4",Bến Vân Đồn,64,0.27692307692307694,0.046153846153846156,Standard
1.2,20.0,0,0,Unknown,Q.4,"Đường Hoàng Diệu, Phường 13, Quận 4",Hoàng Diệu,63,0.06,0.0,Budget
10.0,70.0,0,0,Unknown,Q.7,"Đường Cao Triều Phát, Phường Tân Phong, Quận 7",Cao Triều Phát,79,0.14285714285714285,0.0,Budget
35.0,90.0,5,0,Unknown,Q.Phú Nhuận,"28 Đường Nhiêu Tứ, Phường 7, Phú Nhuận",Nhiêu Tứ,55,0.3888888888888889,0.05555555555555555,Premium
17.0,160.0,4,0,Unknown,Q.Phú Nhuận,"150/ Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận",Đặng Văn Ngữ,33,0.10625,0.025,Budget
19.0,56.0,4,4,Unknown,Q.3,"Đường Trường Sa, Phường 14, Quận 3",Trường Sa,64,0.3392857142857143,0.14285714285714285,Standard
18.0,162.0,0,0,Unknown,Q.5,"Đường Trần Hưng Đạo, Phường 11, Quận 5",Trần Hưng Đạo,65,0.1111111111111111,0.0,Budget
20.0,86.0,4,4,Unknown,Q.Phú Nhuận,"33/6A Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận",Đặng Văn Ngữ,42,0.23255813953488372,0.09302325581395349,Budget
22.0,79.0,2,3,Unknown,Q.Bình Thạnh,"280/16A Đường Bùi Hữu Nghĩa, Phường 2, Bình Thạnh",Bùi Hữu Nghĩa,83,0.27848101265822783,0.06329113924050633,Standard
7.5,35.0,0,1,Unknown,Q.7,"Phú Mỹ Hưng, 9 - 11, Đường Hưng Gia 2, Phường Tân Phong, Quận 7",Hưng Gia 2,48,0.21428571428571427,0.02857142857142857,Budget
10.0,32.0,0,0,Unknown,Q.5,"Đường Ngô Quyền, Phường 11, Quận 5",Ngô Quyền,84,0.3125,0.0,Standard
7.0,40.0,0,0,Unknown,Q.Tân Bình,"Đường Lạc Long Quân, Phường 11, Tân Bình",Lạc Long Quân,46,0.175,0.0,Budget
14.0,160.0,0,0,Unknown,Q.9,"Đường Nguyễn Duy Trinh, Phường Long Trường, Quận 9",Nguyễn Duy Trinh,69,0.0875,0.0,Budget
13.5,144.0,0,0,Unknown,Q.12,"56/1/2 Đường Tân Thới Nhất 8, Phường Tân Thới Nhất, Quận 12",Tân Thới Nhất 8,78,0.09375,0.0,Budget
10.0,65.0,1,1,Unknown,Q.12,"461 Đường Hiệp Thành, Phường Hiệp Thành, Quận 12",Hiệp Thành,110,0.15384615384615385,0.03076923076923077,Budget
35.0,80.0,5,4,Unknown,Q.Bình Thạnh,"153 Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh",Nguyễn Văn Đậu,56,0.4375,0.1125,Premium
11.0,50.0,2,1,Unknown,Q.10,"Đường Hồ Bá Kiện, Phường 15, Quận 10",Hồ Bá Kiện,27,0.22,0.06,Budget
33.0,140.0,5,3,Unknown,Q.Tân Bình,"22/10A Đường Yên Thế, Phường 2, Tân Bình",Yên Thế,43,0.2357142857142857,0.05714285714285714,Budget
35.0,148.0,4,4,Unknown,Q.9,"Đường Liên Phường, Phường Phú Hữu, Quận 9",Liên Phường,40,0.23648648648648649,0.05405405405405406,Budget
10.0,69.0,2,2,Unknown,Q.9,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9",Nguyễn Xiển,69,0.14492753623188406,0.057971014492753624,Budget
17.0,81.0,2,2,Unknown,Q.4,"Đường Nguyễn Tất Thành, Phường 18, Quận 4",Nguyễn Tất Thành,101,0.20987654320987653,0.04938271604938271,Budget
15.0,65.0,2,2,Unknown,Q.6,"Đường Trần Văn Kiểu, Phường 11, Quận 6",Trần Văn Kiểu,60,0.23076923076923078,0.06153846153846154,Budget
16.0,78.0,0,0,Unknown,Q.10,"Đường Thành Thái, Phường 14, Quận 10",Thành Thái,23,0.20512820512820512,0.0,Budget
13.0,68.0,2,2,Unknown,Q.6,"Đường Nguyễn Văn Luông, Phường 12, Quận 6",Nguyễn Văn Luông,83,0.19117647058823528,0.058823529411764705,Budget
6.7,56.0,2,1,Unknown,Q.9,"48A Đường Tăng Nhơn Phú B, Phường Tăng Nhơn Phú B, Quận 9",Tăng Nhơn Phú B,23,0.11964285714285715,0.05357142857142857,Budget
15.0,81.0,2,2,Unknown,Q.3,"Đường Trường Sa, Phường 12, Quận 3",Trường Sa,16,0.18518518518518517,0.04938271604938271,Budget
10.0,30.0,0,0,Unknown,Q.2,"Đường An Phú, Phường Thảo Điền, Quận 2",An Phú,86,0.3333333333333333,0.0,Standard
10.0,36.0,1,1,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,73,0.2777777777777778,0.05555555555555555,Standard
18.0,86.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,54,0.20930232558139536,0.046511627906976744,Budget
25.0,87.0,2,2,Unknown,Q.3,"117 Đường Nguyễn Đình Chiểu, Phường 6, Quận 3",Nguyễn Đình Chiểu,37,0.28735632183908044,0.04597701149425287,Standard
8.0,55.0,2,1,Unknown,Q.9,"Dự án Sài Gòn Gateway, Đường Xa Lộ Hà Nội, Phường Hiệp Phú, Quận 9",Xa Lộ Hà Nội,80,0.14545454545454545,0.05454545454545454,Budget
13.5,77.0,2,2,Unknown,Q.6,"Đường Võ Văn Kiệt, Phường 3, Quận 6",Võ Văn Kiệt,72,0.17532467532467533,0.05194805194805195,Budget
15.0,75.0,2,2,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 14, Quận 10",Tô Hiến Thành,40,0.2,0.05333333333333334,Budget
7.5,120.0,0,0,Unknown,Q.9,"Đường Tây Hòa, Phường Phước Long A, Quận 9",Tây Hòa,86,0.0625,0.0,Budget
7.0,65.0,2,2,Unknown,Q.12,"Dự án Prosper Plaza, Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12",Phan Văn Hớn,58,0.1076923076923077,0.06153846153846154,Budget
10.5,50.0,2,0,Unknown,Q.1,"47 Đường Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1",Phó Đức Chính,107,0.21,0.04,Budget
13.8,60.0,2,1,Unknown,Q.4,"Đường Hoàng Diệu, Phường 13, Quận 4",Hoàng Diệu,72,0.23,0.05,Budget
5.2,55.0,0,0,Unknown,Q.12,"Đường Đông Hưng Thuận 12, Phường Đông Hưng Thuận, Quận 12",Đông Hưng Thuận 12,55,0.09454545454545454,0.0,Budget
